Date,Year,Model,Revenue,Quantity Sold,Region,Country,Channel
03/11/2021,2021.0,BMW 8 Series,101980.0,2.0,North America,Mexico,Online
03/11/2021,2021.0,BMW M2,41227.0,4.0,Africa,Kenya,Wholesale
03/11/2021,2021.0,BMW 7 Series,63152.0,1.0,Europe,France,Online
03/11/2021,2021.0,BMW 1 Series,58198.0,3.0,South America,Argentina,Dealership
04/11/2021,2021.0,BMW 8 Series,44284.0,2.0,Africa,Kenya,Online
04/11/2021,2021.0,BMW M2,70059.0,4.0,North America,Canada,Online
04/11/2021,2021.0,BMW X6,108847.0,3.0,Africa,South Africa,Dealership
04/11/2021,2021.0,BMW X7,117310.0,3.0,South America,Argentina,Dealership
04/11/2021,2021.0,BMW X2,59553.0,1.0,Asia,South Korea,Dealership
04/11/2021,2021.0,BMW X5,108893.0,1.0,Africa,Morocco,Online
05/11/2021,2021.0,BMW i4,39322.0,5.0,Africa,Morocco,Dealership
06/11/2021,2021.0,BMW M2,38127.0,3.0,Africa,South Africa,Wholesale
06/11/2021,2021.0,BMW M5,33709.0,5.0,North America,United States,Dealership
07/11/2021,2021.0,BMW i4,87061.0,2.0,Europe,Spain,Dealership
07/11/2021,2021.0,BMW X3,63067.0,1.0,Europe,Spain,Wholesale
07/11/2021,2021.0,BMW 1 Series,61818.0,4.0,Asia,South Korea,Online
08/11/2021,2021.0,BMW X4,108002.0,3.0,Africa,Morocco,Online
08/11/2021,2021.0,BMW X4,108669.0,3.0,Africa,Kenya,Wholesale
08/11/2021,2021.0,BMW M3,83846.0,5.0,South America,Brazil,Online
09/11/2021,2021.0,BMW X2,51370.0,1.0,North America,United States,Wholesale
09/11/2021,2021.0,BMW 2 Series,99098.0,5.0,North America,Mexico,Online
10/11/2021,2021.0,BMW X3,82047.0,3.0,Europe,Germany,Dealership
10/11/2021,2021.0,BMW X6,38673.0,1.0,Asia,South Korea,Wholesale
11/11/2021,2021.0,BMW M8,82034.0,3.0,Asia,South Korea,Dealership
12/11/2021,2021.0,BMW X2,106553.0,1.0,Europe,Spain,Online
12/11/2021,2021.0,BMW X7,50810.0,3.0,South America,Chile,Dealership
12/11/2021,2021.0,BMW M3,90772.0,4.0,Asia,Thailand,Dealership
12/11/2021,2021.0,BMW M2,117154.0,5.0,Asia,China,Wholesale
13/11/2021,2021.0,BMW 7 Series,107762.0,1.0,North America,Mexico,Dealership
13/11/2021,2021.0,BMW M5,40038.0,5.0,Asia,India,Wholesale
13/11/2021,2021.0,BMW M3,118715.0,1.0,Africa,South Africa,Wholesale
14/11/2021,2021.0,BMW X5,87987.0,1.0,South America,Chile,Online
14/11/2021,2021.0,BMW i3,42289.0,1.0,Asia,Japan,Dealership
14/11/2021,2021.0,BMW X2,64905.0,3.0,Asia,South Korea,Online
15/11/2021,2021.0,BMW 3 Series,30969.0,2.0,Europe,Italy,Online
15/11/2021,2021.0,BMW 2 Series,91166.0,3.0,Asia,China,Online
15/11/2021,2021.0,BMW M2,99277.0,2.0,Europe,Germany,Dealership
15/11/2021,2021.0,BMW X7,111544.0,3.0,Africa,Nigeria,Wholesale
15/11/2021,2021.0,BMW 3 Series,106749.0,2.0,Africa,Morocco,Wholesale
16/11/2021,2021.0,BMW M4,36214.0,1.0,Africa,Kenya,Online
16/11/2021,2021.0,BMW i3,35720.0,1.0,Africa,Nigeria,Dealership
16/11/2021,2021.0,BMW i3,118484.0,2.0,Asia,Japan,Wholesale
17/11/2021,2021.0,BMW iX,64902.0,2.0,Asia,China,Wholesale
18/11/2021,2021.0,BMW M3,33671.0,5.0,South America,Brazil,Wholesale
19/11/2021,2021.0,BMW M3,53926.0,1.0,Europe,Spain,Dealership
19/11/2021,2021.0,BMW i4,37076.0,3.0,South America,Peru,Wholesale
19/11/2021,2021.0,BMW 5 Series,114448.0,5.0,South America,Brazil,Wholesale
19/11/2021,2021.0,BMW Z4,39967.0,2.0,Asia,South Korea,Online
19/11/2021,2021.0,BMW iX3,91068.0,3.0,North America,United States,Wholesale
20/11/2021,2021.0,BMW M3,63521.0,4.0,Europe,United Kingdom,Dealership
20/11/2021,2021.0,BMW X6,108513.0,4.0,South America,Brazil,Online
20/11/2021,2021.0,BMW i3,68790.0,4.0,South America,Chile,Dealership
20/11/2021,2021.0,BMW 2 Series,82775.0,3.0,South America,Chile,Online
21/11/2021,2021.0,BMW X3,101515.0,2.0,North America,Canada,Online
21/11/2021,2021.0,BMW Z4,44272.0,3.0,Asia,China,Wholesale
21/11/2021,2021.0,BMW M4,101744.0,5.0,Africa,Nigeria,Online
21/11/2021,2021.0,BMW 8 Series,37304.0,5.0,South America,Colombia,Dealership
22/11/2021,2021.0,BMW M3,47762.0,4.0,Asia,Japan,Online
22/11/2021,2021.0,BMW M8,110865.0,2.0,South America,Chile,Dealership
22/11/2021,2021.0,BMW iX3,81591.0,5.0,South America,Argentina,Dealership
23/11/2021,2021.0,BMW Z4,51891.0,1.0,Europe,France,Dealership
23/11/2021,2021.0,BMW i8,90428.0,1.0,South America,Peru,Wholesale
23/11/2021,2021.0,BMW 4 Series,60146.0,4.0,Europe,France,Wholesale
23/11/2021,2021.0,BMW M5,67880.0,4.0,Africa,Kenya,Wholesale
23/11/2021,2021.0,BMW M2,87487.0,4.0,South America,Colombia,Dealership
24/11/2021,2021.0,BMW 4 Series,34715.0,5.0,Asia,South Korea,Wholesale
25/11/2021,2021.0,BMW i3,49750.0,2.0,Asia,China,Dealership
25/11/2021,2021.0,BMW 7 Series,88491.0,4.0,Asia,China,Dealership
25/11/2021,2021.0,BMW X1,30503.0,3.0,Europe,France,Online
25/11/2021,2021.0,BMW X7,69860.0,4.0,Africa,Morocco,Wholesale
25/11/2021,2021.0,BMW i4,48930.0,5.0,Asia,China,Wholesale
25/11/2021,2021.0,BMW M3,65911.0,2.0,Asia,India,Online
27/11/2021,2021.0,BMW 4 Series,77143.0,4.0,Europe,Italy,Wholesale
27/11/2021,2021.0,BMW X5,108821.0,1.0,Asia,China,Wholesale
27/11/2021,2021.0,BMW X1,107530.0,4.0,South America,Brazil,Online
28/11/2021,2021.0,BMW 4 Series,74696.0,4.0,South America,Chile,Dealership
28/11/2021,2021.0,BMW X4,110358.0,2.0,Asia,India,Wholesale
29/11/2021,2021.0,BMW i3,93288.0,3.0,Africa,Nigeria,Dealership
30/11/2021,2021.0,BMW i3,50386.0,4.0,Africa,Nigeria,Online
30/11/2021,2021.0,BMW 7 Series,42470.0,4.0,Europe,Spain,Wholesale
01/12/2021,2021.0,BMW 8 Series,31947.0,5.0,South America,Brazil,Dealership
01/12/2021,2021.0,BMW Z4,98146.0,2.0,Africa,Nigeria,Dealership
01/12/2021,2021.0,BMW X1,60653.0,5.0,Africa,Kenya,Online
02/12/2021,2021.0,BMW 1 Series,99499.0,4.0,North America,Canada,Wholesale
02/12/2021,2021.0,BMW M8,106368.0,4.0,Europe,Germany,Dealership
02/12/2021,2021.0,BMW 7 Series,74291.0,1.0,Asia,Japan,Wholesale
02/12/2021,2021.0,BMW iX,116842.0,5.0,Asia,Thailand,Wholesale
03/12/2021,2021.0,BMW 7 Series,48934.0,2.0,North America,United States,Online
03/12/2021,2021.0,BMW M4,118479.0,4.0,Europe,Spain,Online
03/12/2021,2021.0,BMW M5,46623.0,1.0,Africa,Morocco,Wholesale
04/12/2021,2021.0,BMW iX3,67310.0,1.0,Asia,India,Online
04/12/2021,2021.0,BMW 5 Series,118907.0,3.0,Asia,Thailand,Online
05/12/2021,2021.0,BMW X7,89829.0,2.0,Asia,South Korea,Dealership
06/12/2021,2021.0,BMW M8,98837.0,1.0,Europe,Spain,Online
06/12/2021,2021.0,BMW 2 Series,107713.0,2.0,Asia,Japan,Wholesale
07/12/2021,2021.0,BMW 4 Series,33345.0,4.0,South America,Brazil,Dealership
07/12/2021,2021.0,BMW M3,94262.0,3.0,Asia,Japan,Online
07/12/2021,2021.0,BMW X4,43427.0,2.0,Asia,China,Wholesale
08/12/2021,2021.0,BMW 4 Series,93324.0,3.0,Africa,Kenya,Online
08/12/2021,2021.0,BMW Z4,59236.0,2.0,South America,Brazil,Online
08/12/2021,2021.0,BMW X6,70286.0,2.0,North America,Canada,Wholesale
08/12/2021,2021.0,BMW 7 Series,33972.0,5.0,South America,Peru,Online
08/12/2021,2021.0,BMW iX,98551.0,3.0,North America,Mexico,Dealership
09/12/2021,2021.0,BMW 5 Series,58259.0,2.0,South America,Argentina,Online
09/12/2021,2021.0,BMW i8,43783.0,5.0,Asia,China,Wholesale
10/12/2021,2021.0,BMW M5,116057.0,5.0,North America,Canada,Wholesale
10/12/2021,2021.0,BMW 2 Series,49098.0,3.0,Europe,Spain,Online
10/12/2021,2021.0,BMW 3 Series,71565.0,4.0,Asia,India,Online
11/12/2021,2021.0,BMW X3,39651.0,3.0,Asia,Thailand,Online
11/12/2021,2021.0,BMW 1 Series,83077.0,2.0,Asia,India,Dealership
11/12/2021,2021.0,BMW X6,109435.0,4.0,North America,Canada,Online
11/12/2021,2021.0,BMW X7,57937.0,3.0,Asia,India,Dealership
12/12/2021,2021.0,BMW Z4,52272.0,3.0,Europe,France,Dealership
12/12/2021,2021.0,BMW 3 Series,104174.0,3.0,North America,Mexico,Wholesale
14/12/2021,2021.0,BMW X5,42698.0,3.0,Europe,France,Online
14/12/2021,2021.0,BMW 6 Series,71999.0,4.0,Africa,Kenya,Online
14/12/2021,2021.0,BMW X1,97583.0,2.0,Asia,China,Dealership
14/12/2021,2021.0,BMW 5 Series,67203.0,5.0,North America,Mexico,Online
15/12/2021,2021.0,BMW Z4,119217.0,3.0,Africa,Kenya,Wholesale
16/12/2021,2021.0,BMW i4,71633.0,5.0,Africa,Morocco,Wholesale
16/12/2021,2021.0,BMW X6,42842.0,5.0,North America,United States,Dealership
16/12/2021,2021.0,BMW 1 Series,76969.0,5.0,South America,Peru,Online
16/12/2021,2021.0,BMW 3 Series,60034.0,3.0,North America,Mexico,Dealership
17/12/2021,2021.0,BMW i4,90064.0,3.0,North America,United States,Wholesale
18/12/2021,2021.0,BMW M8,80083.0,3.0,Asia,China,Dealership
19/12/2021,2021.0,BMW 2 Series,39176.0,3.0,Africa,Nigeria,Dealership
19/12/2021,2021.0,BMW X1,90832.0,1.0,Asia,Thailand,Wholesale
19/12/2021,2021.0,BMW 3 Series,75530.0,2.0,Asia,Thailand,Online
19/12/2021,2021.0,BMW X4,75284.0,1.0,North America,United States,Wholesale
19/12/2021,2021.0,BMW M5,44783.0,4.0,South America,Colombia,Dealership
21/12/2021,2021.0,BMW X4,55460.0,1.0,North America,Canada,Dealership
22/12/2021,2021.0,BMW M8,62205.0,1.0,Africa,South Africa,Online
22/12/2021,2021.0,BMW 6 Series,46616.0,1.0,Africa,Morocco,Dealership
22/12/2021,2021.0,BMW 5 Series,66445.0,2.0,Asia,Japan,Online
23/12/2021,2021.0,BMW X1,38885.0,5.0,North America,Mexico,Wholesale
24/12/2021,2021.0,BMW X1,88308.0,4.0,Africa,Morocco,Online
24/12/2021,2021.0,BMW i4,94642.0,4.0,Europe,Germany,Dealership
24/12/2021,2021.0,BMW M8,100500.0,2.0,Europe,Germany,Dealership
24/12/2021,2021.0,BMW 2 Series,113990.0,1.0,Africa,Kenya,Online
24/12/2021,2021.0,BMW M3,108342.0,5.0,Africa,South Africa,Wholesale
25/12/2021,2021.0,BMW X5,86284.0,3.0,South America,Chile,Online
25/12/2021,2021.0,BMW M4,56165.0,2.0,Europe,Germany,Dealership
25/12/2021,2021.0,BMW 8 Series,54791.0,5.0,Asia,India,Online
25/12/2021,2021.0,BMW M4,80539.0,2.0,Africa,Kenya,Wholesale
25/12/2021,2021.0,BMW 6 Series,94430.0,2.0,Europe,Spain,Wholesale
26/12/2021,2021.0,BMW X4,55262.0,3.0,South America,Chile,Dealership
26/12/2021,2021.0,BMW 4 Series,101826.0,5.0,North America,United States,Online
26/12/2021,2021.0,BMW 4 Series,119441.0,1.0,North America,Canada,Online
26/12/2021,2021.0,BMW iX3,101114.0,5.0,Africa,Nigeria,Online
26/12/2021,2021.0,BMW i8,107364.0,5.0,Africa,South Africa,Wholesale
27/12/2021,2021.0,BMW M5,35461.0,1.0,Asia,Thailand,Online
27/12/2021,2021.0,BMW 4 Series,51873.0,3.0,Africa,Morocco,Wholesale
28/12/2021,2021.0,BMW 3 Series,69899.0,5.0,Africa,Kenya,Wholesale
28/12/2021,2021.0,BMW X7,96629.0,1.0,Asia,Thailand,Dealership
28/12/2021,2021.0,BMW X2,110635.0,2.0,Asia,Thailand,Wholesale
29/12/2021,2021.0,BMW X3,99058.0,2.0,Europe,Germany,Dealership
29/12/2021,2021.0,BMW M2,68573.0,1.0,North America,Mexico,Dealership
30/12/2021,2021.0,BMW 7 Series,99245.0,2.0,South America,Colombia,Online
31/12/2021,2021.0,BMW X2,87465.0,5.0,Africa,Egypt,Online
31/12/2021,2021.0,BMW X4,103030.0,1.0,South America,Chile,Online
31/12/2021,2021.0,BMW 6 Series,36704.0,5.0,Europe,Spain,Online
01/01/2022,2022.0,BMW X2,33302.0,4.0,North America,United States,Dealership
01/01/2022,2022.0,BMW X6,42410.0,3.0,North America,Mexico,Wholesale
01/01/2022,2022.0,BMW X1,112045.0,3.0,Europe,France,Dealership
02/01/2022,2022.0,BMW 5 Series,105038.0,3.0,South America,Peru,Online
02/01/2022,2022.0,BMW X1,63749.0,1.0,North America,Mexico,Dealership
02/01/2022,2022.0,BMW X1,109804.0,4.0,North America,Canada,Wholesale
03/01/2022,2022.0,BMW 6 Series,111919.0,3.0,Asia,China,Online
04/01/2022,2022.0,BMW 7 Series,80603.0,5.0,Asia,Thailand,Dealership
04/01/2022,2022.0,BMW 2 Series,41325.0,3.0,Africa,Morocco,Dealership
04/01/2022,2022.0,BMW i4,103247.0,4.0,Asia,Thailand,Dealership
05/01/2022,2022.0,BMW M2,115778.0,5.0,North America,United States,Online
05/01/2022,2022.0,BMW M2,118057.0,5.0,Africa,Morocco,Dealership
05/01/2022,2022.0,BMW X4,92987.0,1.0,South America,Brazil,Wholesale
06/01/2022,2022.0,BMW 8 Series,46092.0,1.0,Africa,South Africa,Dealership
06/01/2022,2022.0,BMW 3 Series,40543.0,2.0,North America,Mexico,Dealership
06/01/2022,2022.0,BMW X2,76402.0,4.0,Asia,India,Online
06/01/2022,2022.0,BMW 4 Series,57111.0,5.0,North America,Canada,Online
06/01/2022,2022.0,BMW X6,56469.0,4.0,Africa,South Africa,Wholesale
06/01/2022,2022.0,BMW 4 Series,62050.0,3.0,North America,Mexico,Online
07/01/2022,2022.0,BMW 6 Series,65854.0,3.0,Africa,South Africa,Wholesale
08/01/2022,2022.0,BMW X1,107850.0,2.0,North America,United States,Dealership
08/01/2022,2022.0,BMW Z4,70205.0,5.0,South America,Argentina,Wholesale
09/01/2022,2022.0,BMW 2 Series,43339.0,5.0,Asia,China,Online
09/01/2022,2022.0,BMW X7,47383.0,2.0,South America,Argentina,Dealership
09/01/2022,2022.0,BMW 7 Series,118598.0,3.0,South America,Argentina,Online
09/01/2022,2022.0,BMW i3,91549.0,5.0,Europe,Germany,Online
10/01/2022,2022.0,BMW X6,44525.0,4.0,Asia,China,Dealership
10/01/2022,2022.0,BMW X2,107664.0,5.0,South America,Chile,Dealership
10/01/2022,2022.0,BMW M5,108926.0,3.0,Asia,China,Wholesale
10/01/2022,2022.0,BMW 7 Series,109297.0,5.0,North America,Mexico,Dealership
10/01/2022,2022.0,BMW iX3,85596.0,5.0,North America,United States,Dealership
11/01/2022,2022.0,BMW 8 Series,98086.0,1.0,South America,Brazil,Online
11/01/2022,2022.0,BMW i4,62850.0,5.0,North America,Mexico,Wholesale
11/01/2022,2022.0,BMW i4,86153.0,2.0,Africa,Nigeria,Dealership
11/01/2022,2022.0,BMW M4,43706.0,2.0,Africa,Kenya,Online
11/01/2022,2022.0,BMW X2,70765.0,4.0,Europe,Germany,Online
12/01/2022,2022.0,BMW M4,91671.0,5.0,Europe,Spain,Online
12/01/2022,2022.0,BMW 8 Series,55226.0,4.0,Asia,China,Wholesale
12/01/2022,2022.0,BMW 7 Series,115916.0,3.0,Asia,India,Online
13/01/2022,2022.0,BMW i8,103830.0,3.0,Europe,France,Wholesale
13/01/2022,2022.0,BMW 1 Series,100632.0,1.0,Asia,South Korea,Online
13/01/2022,2022.0,BMW i8,84445.0,1.0,South America,Peru,Dealership
14/01/2022,2022.0,BMW 1 Series,38861.0,5.0,North America,Mexico,Wholesale
15/01/2022,2022.0,BMW X4,111339.0,5.0,Africa,Nigeria,Online
15/01/2022,2022.0,BMW 1 Series,35274.0,4.0,Africa,South Africa,Wholesale
15/01/2022,2022.0,BMW X7,111565.0,4.0,North America,Canada,Online
15/01/2022,2022.0,BMW M8,88810.0,5.0,Africa,Nigeria,Wholesale
16/01/2022,2022.0,BMW i8,56863.0,5.0,Europe,France,Dealership
17/01/2022,2022.0,BMW 4 Series,45611.0,1.0,Africa,Kenya,Online
17/01/2022,2022.0,BMW M5,112415.0,1.0,Africa,Nigeria,Dealership
17/01/2022,2022.0,BMW X6,56783.0,1.0,Asia,Japan,Dealership
17/01/2022,2022.0,BMW X6,35391.0,5.0,North America,United States,Wholesale
17/01/2022,2022.0,BMW Z4,106724.0,4.0,Africa,Nigeria,Online
17/01/2022,2022.0,BMW i3,97258.0,2.0,Asia,China,Wholesale
18/01/2022,2022.0,BMW i4,33274.0,2.0,Africa,Morocco,Dealership
18/01/2022,2022.0,BMW M2,71530.0,4.0,Asia,India,Dealership
19/01/2022,2022.0,BMW X3,100173.0,4.0,North America,Canada,Online
20/01/2022,2022.0,BMW 3 Series,52447.0,4.0,South America,Peru,Wholesale
20/01/2022,2022.0,BMW X7,83382.0,1.0,Asia,India,Dealership
21/01/2022,2022.0,BMW X5,49693.0,3.0,North America,Mexico,Online
21/01/2022,2022.0,BMW 5 Series,54959.0,5.0,Africa,Nigeria,Online
23/01/2022,2022.0,BMW 8 Series,57987.0,1.0,South America,Peru,Dealership
24/01/2022,2022.0,BMW 2 Series,83239.0,2.0,South America,Peru,Online
24/01/2022,2022.0,BMW i3,90763.0,5.0,South America,Peru,Dealership
24/01/2022,2022.0,BMW i4,30599.0,4.0,Europe,France,Dealership
25/01/2022,2022.0,BMW 4 Series,30056.0,2.0,Europe,Germany,Wholesale
25/01/2022,2022.0,BMW i8,35153.0,4.0,Asia,China,Wholesale
25/01/2022,2022.0,BMW 6 Series,53853.0,4.0,Africa,Kenya,Dealership
25/01/2022,2022.0,BMW i3,43333.0,4.0,Europe,United Kingdom,Wholesale
26/01/2022,2022.0,BMW M2,43707.0,5.0,Africa,Kenya,Online
26/01/2022,2022.0,BMW 3 Series,34991.0,2.0,North America,United States,Wholesale
28/01/2022,2022.0,BMW i4,42626.0,2.0,Asia,India,Wholesale
28/01/2022,2022.0,BMW 8 Series,70910.0,4.0,Europe,Spain,Online
30/01/2022,2022.0,BMW X6,56817.0,1.0,Africa,Nigeria,Dealership
31/01/2022,2022.0,BMW X1,89251.0,3.0,Asia,Japan,Wholesale
31/01/2022,2022.0,BMW 4 Series,115549.0,1.0,Asia,South Korea,Dealership
31/01/2022,2022.0,BMW 4 Series,77128.0,5.0,South America,Chile,Dealership
31/01/2022,2022.0,BMW 6 Series,42911.0,3.0,Africa,Morocco,Wholesale
31/01/2022,2022.0,BMW 4 Series,45405.0,1.0,South America,Chile,Online
31/01/2022,2022.0,BMW M4,87698.0,2.0,North America,Mexico,Dealership
01/02/2022,2022.0,BMW i4,100656.0,1.0,Africa,Kenya,Wholesale
02/02/2022,2022.0,BMW X2,116653.0,4.0,Europe,France,Wholesale
02/02/2022,2022.0,BMW M3,76381.0,5.0,North America,Mexico,Dealership
03/02/2022,2022.0,BMW X2,41631.0,1.0,Europe,Germany,Online
03/02/2022,2022.0,BMW 6 Series,96421.0,1.0,Asia,South Korea,Wholesale
03/02/2022,2022.0,BMW 6 Series,40322.0,3.0,South America,Argentina,Wholesale
03/02/2022,2022.0,BMW X7,56817.0,4.0,Africa,South Africa,Dealership
03/02/2022,2022.0,BMW Z4,61460.0,3.0,Asia,Thailand,Dealership
03/02/2022,2022.0,BMW 6 Series,87223.0,5.0,Africa,Nigeria,Wholesale
04/02/2022,2022.0,BMW M4,74508.0,5.0,South America,Argentina,Wholesale
04/02/2022,2022.0,BMW 2 Series,117940.0,4.0,Europe,United Kingdom,Online
04/02/2022,2022.0,BMW M3,75213.0,3.0,North America,Mexico,Online
04/02/2022,2022.0,BMW X3,66656.0,4.0,North America,United States,Wholesale
05/02/2022,2022.0,BMW Z4,33717.0,3.0,South America,Brazil,Wholesale
05/02/2022,2022.0,BMW 3 Series,107271.0,2.0,Africa,Morocco,Online
05/02/2022,2022.0,BMW X7,35622.0,4.0,North America,Canada,Dealership
06/02/2022,2022.0,BMW iX3,90178.0,5.0,Africa,South Africa,Online
06/02/2022,2022.0,BMW X5,106023.0,3.0,Africa,Egypt,Wholesale
07/02/2022,2022.0,BMW X3,119637.0,2.0,Africa,Morocco,Online
07/02/2022,2022.0,BMW M5,59895.0,5.0,Asia,Japan,Dealership
07/02/2022,2022.0,BMW i8,39615.0,3.0,South America,Peru,Dealership
08/02/2022,2022.0,BMW X5,68416.0,2.0,Asia,South Korea,Wholesale
08/02/2022,2022.0,BMW 1 Series,56606.0,5.0,Africa,Egypt,Wholesale
09/02/2022,2022.0,BMW i8,42405.0,5.0,Europe,Italy,Wholesale
09/02/2022,2022.0,BMW Z4,61334.0,2.0,Africa,South Africa,Dealership
09/02/2022,2022.0,BMW i8,109921.0,5.0,North America,United States,Online
09/02/2022,2022.0,BMW i4,63945.0,3.0,South America,Argentina,Wholesale
09/02/2022,2022.0,BMW Z4,71704.0,3.0,South America,Argentina,Dealership
09/02/2022,2022.0,BMW X3,74594.0,5.0,South America,Chile,Dealership
10/02/2022,2022.0,BMW 6 Series,48773.0,1.0,Africa,Egypt,Online
10/02/2022,2022.0,BMW iX3,102503.0,2.0,Europe,United Kingdom,Dealership
11/02/2022,2022.0,BMW M8,35456.0,1.0,Asia,South Korea,Online
11/02/2022,2022.0,BMW M8,102706.0,3.0,North America,Canada,Dealership
12/02/2022,2022.0,BMW M2,86492.0,5.0,Europe,Spain,Dealership
12/02/2022,2022.0,BMW X1,72011.0,4.0,Africa,Kenya,Online
12/02/2022,2022.0,BMW X5,38802.0,4.0,North America,United States,Online
12/02/2022,2022.0,BMW 4 Series,57770.0,1.0,Asia,China,Wholesale
13/02/2022,2022.0,BMW i3,42516.0,1.0,Asia,Japan,Online
13/02/2022,2022.0,BMW 4 Series,42979.0,1.0,South America,Peru,Online
13/02/2022,2022.0,BMW X2,58063.0,3.0,Africa,Egypt,Dealership
14/02/2022,2022.0,BMW i4,41108.0,3.0,South America,Chile,Wholesale
14/02/2022,2022.0,BMW 7 Series,82340.0,5.0,South America,Peru,Dealership
14/02/2022,2022.0,BMW 3 Series,119352.0,3.0,Asia,Japan,Wholesale
14/02/2022,2022.0,BMW 6 Series,118348.0,5.0,Asia,Thailand,Dealership
15/02/2022,2022.0,BMW M2,81792.0,5.0,Europe,France,Dealership
15/02/2022,2022.0,BMW X4,59519.0,1.0,North America,United States,Dealership
16/02/2022,2022.0,BMW M3,78105.0,4.0,Asia,South Korea,Wholesale
16/02/2022,2022.0,BMW X1,95481.0,1.0,South America,Argentina,Dealership
16/02/2022,2022.0,BMW 4 Series,84470.0,3.0,Europe,France,Wholesale
16/02/2022,2022.0,BMW X7,98235.0,2.0,North America,Canada,Online
16/02/2022,2022.0,BMW 5 Series,110752.0,3.0,Europe,Italy,Wholesale
16/02/2022,2022.0,BMW X3,69866.0,4.0,Europe,France,Wholesale
17/02/2022,2022.0,BMW Z4,87999.0,3.0,South America,Chile,Wholesale
17/02/2022,2022.0,BMW 5 Series,108270.0,4.0,South America,Argentina,Online
17/02/2022,2022.0,BMW 2 Series,61734.0,2.0,Africa,Morocco,Online
17/02/2022,2022.0,BMW 2 Series,31825.0,2.0,North America,United States,Dealership
17/02/2022,2022.0,BMW X7,79824.0,5.0,South America,Brazil,Dealership
18/02/2022,2022.0,BMW Z4,80060.0,3.0,North America,United States,Dealership
18/02/2022,2022.0,BMW i3,56409.0,5.0,Asia,India,Wholesale
19/02/2022,2022.0,BMW X3,74078.0,1.0,Asia,Japan,Online
19/02/2022,2022.0,BMW X6,65183.0,1.0,South America,Chile,Wholesale
19/02/2022,2022.0,BMW X2,47340.0,1.0,Asia,Japan,Wholesale
20/02/2022,2022.0,BMW i3,52713.0,1.0,North America,United States,Online
20/02/2022,2022.0,BMW X7,60785.0,1.0,Europe,France,Online
20/02/2022,2022.0,BMW X4,52586.0,3.0,Africa,Egypt,Dealership
20/02/2022,2022.0,BMW i4,55525.0,5.0,South America,Peru,Online
20/02/2022,2022.0,BMW 6 Series,75610.0,5.0,Europe,Germany,Dealership
22/02/2022,2022.0,BMW X4,48229.0,4.0,North America,Canada,Dealership
23/02/2022,2022.0,BMW 3 Series,96877.0,1.0,Asia,Thailand,Wholesale
24/02/2022,2022.0,BMW X2,100096.0,2.0,North America,United States,Online
24/02/2022,2022.0,BMW M5,47801.0,4.0,Africa,Egypt,Online
24/02/2022,2022.0,BMW X3,37386.0,4.0,South America,Chile,Wholesale
24/02/2022,2022.0,BMW 4 Series,100871.0,3.0,Europe,France,Dealership
24/02/2022,2022.0,BMW i8,89469.0,4.0,North America,United States,Dealership
25/02/2022,2022.0,BMW X3,39144.0,2.0,South America,Brazil,Wholesale
25/02/2022,2022.0,BMW X6,85566.0,5.0,South America,Peru,Wholesale
25/02/2022,2022.0,BMW X6,54660.0,4.0,South America,Colombia,Dealership
26/02/2022,2022.0,BMW X2,50810.0,3.0,South America,Peru,Wholesale
26/02/2022,2022.0,BMW iX,86437.0,1.0,Africa,Morocco,Online
26/02/2022,2022.0,BMW X7,39542.0,2.0,South America,Peru,Wholesale
27/02/2022,2022.0,BMW 5 Series,60331.0,1.0,North America,United States,Online
27/02/2022,2022.0,BMW i8,97187.0,4.0,Asia,China,Wholesale
27/02/2022,2022.0,BMW M8,77838.0,5.0,Asia,Japan,Online
27/02/2022,2022.0,BMW Z4,46110.0,3.0,South America,Argentina,Wholesale
28/02/2022,2022.0,BMW 3 Series,78296.0,2.0,Africa,Kenya,Online
28/02/2022,2022.0,BMW X7,110071.0,5.0,South America,Argentina,Online
28/02/2022,2022.0,BMW iX3,33051.0,2.0,South America,Argentina,Dealership
01/03/2022,2022.0,BMW M8,53135.0,3.0,Africa,Nigeria,Online
01/03/2022,2022.0,BMW iX,95430.0,3.0,Europe,Spain,Online
02/03/2022,2022.0,BMW X5,73263.0,4.0,South America,Peru,Wholesale
02/03/2022,2022.0,BMW iX,68221.0,2.0,South America,Brazil,Online
02/03/2022,2022.0,BMW X6,67214.0,4.0,Africa,Morocco,Dealership
02/03/2022,2022.0,BMW 3 Series,112151.0,2.0,Asia,Thailand,Dealership
02/03/2022,2022.0,BMW i4,82822.0,2.0,Africa,Nigeria,Online
03/03/2022,2022.0,BMW X6,46833.0,1.0,Africa,South Africa,Online
03/03/2022,2022.0,BMW X7,75318.0,4.0,Asia,China,Wholesale
03/03/2022,2022.0,BMW X6,70779.0,2.0,Europe,United Kingdom,Dealership
03/03/2022,2022.0,BMW 1 Series,90526.0,2.0,Africa,Nigeria,Wholesale
03/03/2022,2022.0,BMW 6 Series,101600.0,3.0,Asia,China,Wholesale
03/03/2022,2022.0,BMW 5 Series,89035.0,1.0,Asia,South Korea,Wholesale
04/03/2022,2022.0,BMW X2,106593.0,3.0,Europe,United Kingdom,Online
04/03/2022,2022.0,BMW M5,104868.0,4.0,Europe,United Kingdom,Online
04/03/2022,2022.0,BMW Z4,119049.0,4.0,Africa,South Africa,Wholesale
05/03/2022,2022.0,BMW M5,37012.0,2.0,North America,Mexico,Wholesale
